bnless_entity_id,bnless_name,branch_suffix,bn_entity_id,bn_entity_name,bn_root,province,bn_entity_flow,bnless_entity_flow
268067,University of Saskatchewan (Bram Noble),Bram Noble,24882,UNIVERSITY OF SASKATCHEWAN,119279313,SK,869248954.93,71263.0
265822,UNIVERSITY OF SASKATCHEWAN - KENDERDINE ART GALLERY,KENDERDINE ART GALLERY,24882,UNIVERSITY OF SASKATCHEWAN,119279313,SK,869248954.93,15000.0
351244,THE GOVERNORS OF THE UNIVERSITY OF ALBERTA - CLINICAL ISLET,CLINICAL ISLET,8322,THE GOVERNORS OF THE UNIVERSITY OF ALBERTA,108102831,AB,836292804.6700001,843975.0
399286,THE GOVERNORS OF THE UNIVERSITY OF ALBERTA - CLINICAL ISL...,CLINICAL ISL...,8322,THE GOVERNORS OF THE UNIVERSITY OF ALBERTA,108102831,AB,836292804.6700001,300000.0
333660,Federation CJA (annual donation),annual donation,1165,FEDERATION CJA,106702251,QC,802225792.0,100000.0
395874,FEDERATION CJA (FEDCJA),FEDCJA,1165,FEDERATION CJA,106702251,QC,802225792.0,36000.0
414332,Federation CJA - Deser Stars-Mtl.,Deser Stars-Mtl.,1165,FEDERATION CJA,106702251,QC,802225792.0,5000.0
348166,Aqueduct Foundation (The Marshall Family Foundation),The Marshall Family Foundation,56437,AQUEDUCT FOUNDATION,866087034,BC,787175281.0,573023.0
118439,Université de Montréal - Université de Montréal,Université de Montréal,8633,Université de Montréal,108160995,QC,694014760.29,56270012.0
265939,"The Roman Catholic Episcopal Corporation for the Diocese of Toronto, in Canada (Our Lady Queen of the World Roman Catholic Church)",Our Lady Queen of the World Roman Catholic Church,6817,ROMAN CATHOLIC EPISCOPAL CORPORATION FOR THE DIOCESE OF TORONTO IN CANADA,107910259,ON,746526992.4200001,9136.85
123653,Toronto District School Board (TDSB),TDSB,78210,TORONTO DISTRICT SCHOOL BOARD,895788222,ON,712698950.74,31531545.0
422042,VANCOUVER COASTAL HEALTH AUTHORITY (RICHMOND),RICHMOND,24209,VANCOUVER COASTAL HEALTH AUTHORITY,119261048,BC,728282875.0,1980514.0
156562,Vancouver Coastal Health Authority - Vancouver Community Health Services,Vancouver Community Health Services,24209,VANCOUVER COASTAL HEALTH AUTHORITY,119261048,BC,728282875.0,385548.0
345742,OPASKWAYAK CREE NATION (PUBLIC SECTOR BODY),PUBLIC SECTOR BODY,98164,OPASKWAYAK CREE NATION,108091927,MB,724738233.2600001,150063.0
380356,OPASKWAYAK CREE NATION (PUBLIC SERVICE BODY),PUBLIC SERVICE BODY,98164,OPASKWAYAK CREE NATION,108091927,MB,724738233.2600001,70000.0
240161,Université de Montréal - Office of Research Services and Development,Office of Research Services and Development,8633,Université de Montréal,108160995,QC,694014760.29,29999523.0
292202,KITIGAN ZIBI ANISHINABEG - KITIGAN ZIBI EDUCATION SECTOR,KITIGAN ZIBI EDUCATION SECTOR,105118,Kitigan Zibi Anishinabeg,107890001,QC,721381130.29,213187.0
152979,Toronto District School Board (Toronto),Toronto,78210,TORONTO DISTRICT SCHOOL BOARD,895788222,ON,712698950.74,932538.0
142226,Toronto District School Board – CMAS,CMAS,78210,TORONTO DISTRICT SCHOOL BOARD,895788222,ON,712698950.74,438559.0
253061,TORONTO DISTRICT SCHOOL BOARD - KIPLING COLLEGIATE INSTITUTE,KIPLING COLLEGIATE INSTITUTE,78210,TORONTO DISTRICT SCHOOL BOARD,895788222,ON,712698950.74,264750.0
406608,Toronto District School Board (Ryerson Community School),Ryerson Community School,78210,TORONTO DISTRICT SCHOOL BOARD,895788222,ON,712698950.74,54000.0
142078,Université de Montréal - Observatoire du Mont-Mégantic,Observatoire du Mont-Mégantic,8633,Université de Montréal,108160995,QC,694014760.29,3349835.0
202118,UNIVERSITÉ DE MONTRÉAL - GRAFICS,GRAFICS,8633,Université de Montréal,108160995,QC,694014760.29,553375.0
272652,UNIVERSITÉ DE MONTRÉAL - BUREAU RECHERCHE-DÉVELOPPEMENT-VALORISATION,BUREAU RECHERCHE-DÉVELOPPEMENT-VALORISATION,8633,Université de Montréal,108160995,QC,694014760.29,292675.0
341934,Université de Montréal - Observatoire rétine,Observatoire rétine,8633,Université de Montréal,108160995,QC,694014760.29,225000.0
253053,UNIVERSITÉ DE MONTRÉAL - LIBRAIRIE DE L'UNIVERSITÉ DE MONTRÉAL,LIBRAIRIE DE L'UNIVERSITÉ DE MONTRÉAL,8633,Université de Montréal,108160995,QC,694014760.29,100000.0
286317,Université de Montréal - IVADO,IVADO,8633,Université de Montréal,108160995,QC,694014760.29,88255.0
298644,UNIVERSITÉ DE MONTRÉAL - CENTRE DE DIFFUSION ET DE FORMATION EN DIDACTIQUE DU FRANÇAIS,CENTRE DE DIFFUSION ET DE FORMATION EN DIDACTIQUE DU FRANÇAIS,8633,Université de Montréal,108160995,QC,694014760.29,81024.0
111816,UNIVERSITÉ DE MONTRÉAL - LE POLLEN,LE POLLEN,8633,Université de Montréal,108160995,QC,694014760.29,52497.0
266123,"Université de Montréal (Karsenti, Thierry P.)","Karsenti, Thierry P.",8633,Université de Montréal,108160995,QC,694014760.29,25000.0
255072,"Université de Montréal (Rodriguez, Lourdes)","Rodriguez, Lourdes",8633,Université de Montréal,108160995,QC,694014760.29,20000.0
293639,"Université de Montréal (Benyekhlef, Karim)","Benyekhlef, Karim",8633,Université de Montréal,108160995,QC,694014760.29,20000.0
350376,Universite de Montreal (pre - IHRA Conference - Montreal),pre - IHRA Conference - Montreal,8633,Université de Montréal,108160995,QC,694014760.29,5000.0
397134,Université de Montréal - Fonds de recherche de la Fondation,Fonds de recherche de la Fondation,8633,Université de Montréal,108160995,QC,694014760.29,3750.0
385013,Université de Montréal - Relat. diplôme,Relat. diplôme,8633,Université de Montréal,108160995,QC,694014760.29,100.0
367316,GOVERNMENT OF PRINCE EDWARD ISLAND (Bluefield High School),Bluefield High School,102622,Government of Prince Edward Island,122971815,PE,688106639.0,40000.0
113005,CALGARY FOUNDATION (THE),THE,8041,THE CALGARY FOUNDATION,108074436,AB,665062470.0,9043928.95
108595,CALGARY FOUNDATION (THE),THE,8041,THE CALGARY FOUNDATION,108074436,AB,665062470.0,2293537.0
124975,University of Victoria - University of Victoria,University of Victoria,8652,UNIVERSITY OF VICTORIA,108162470,BC,646380139.3,19927366.0
336730,United Way British Columbia (Wynward Match),Wynward Match,8612,UNITED WAY BRITISH COLUMBIA,108160185,BC,665257524.0,460.0
118371,Canadian Red Cross – Ottawa,Ottawa,107987,CANADIAN RED CROSS SOCIETY,011921981,AB,501836241.91999996,158208719.19
124851,McMaster University - McMaster University,McMaster University,17577,MCMASTER UNIVERSITY,119035988,ON,606821748.4,43413124.0
296458,UNIVERSITY OF VICTORIA - DEPARTMENT OF HISTORY,DEPARTMENT OF HISTORY,8652,UNIVERSITY OF VICTORIA,108162470,BC,646380139.3,942253.0
167463,UNIVERSITY OF VICTORIA - PETER GUSTAVSON SCHOOL OF BUSINESS,PETER GUSTAVSON SCHOOL OF BUSINESS,8652,UNIVERSITY OF VICTORIA,108162470,BC,646380139.3,606765.0
176234,University of Victoria - Accounting Services,Accounting Services,8652,UNIVERSITY OF VICTORIA,108162470,BC,646380139.3,357588.0
109738,UNIVERSITY OF VICTORIA - THE MALAHAT REVIEW,THE MALAHAT REVIEW,8652,UNIVERSITY OF VICTORIA,108162470,BC,646380139.3,227064.0
199080,UNIVERSITY OF VICTORIA - FARQUHAR AUDITORIUM,FARQUHAR AUDITORIUM,8652,UNIVERSITY OF VICTORIA,108162470,BC,646380139.3,202500.0
264935,University of Victoria - Pacific Climate Impacts Consortium,Pacific Climate Impacts Consortium,8652,UNIVERSITY OF VICTORIA,108162470,BC,646380139.3,150000.0
230638,"University of Victoria (Schmidtke, Oliver F.)","Schmidtke, Oliver F.",8652,UNIVERSITY OF VICTORIA,108162470,BC,646380139.3,45000.0
216587,UNIVERSITY OF VICTORIA - FACULTY OF BUSINESS,FACULTY OF BUSINESS,8652,UNIVERSITY OF VICTORIA,108162470,BC,646380139.3,33843.0
263401,University of Victoria (Asian Canadian Working Group),Asian Canadian Working Group,8652,UNIVERSITY OF VICTORIA,108162470,BC,646380139.3,26965.0
375969,UNIVERSITY OF VICTORIA - VIKES RECREATION,VIKES RECREATION,8652,UNIVERSITY OF VICTORIA,108162470,BC,646380139.3,24079.0
353819,UNIVERSITY OF VICTORIA - PALLIATIVE OUTREACH,PALLIATIVE OUTREACH,8652,UNIVERSITY OF VICTORIA,108162470,BC,646380139.3,16000.0
385426,UNIVERSITY OF VICTORIA - POLIS PROJECT,POLIS PROJECT,8652,UNIVERSITY OF VICTORIA,108162470,BC,646380139.3,15875.0
372913,UNIVERSITY OF VICTORIA - ISLAND MEDICAL PROGRAM,ISLAND MEDICAL PROGRAM,8652,UNIVERSITY OF VICTORIA,108162470,BC,646380139.3,8000.0
352023,University of Victoria - Dept of Research Services,Dept of Research Services,8652,UNIVERSITY OF VICTORIA,108162470,BC,646380139.3,4500.0
309722,University of Victoria (Traditional),Traditional,8652,UNIVERSITY OF VICTORIA,108162470,BC,646380139.3,3250.0
329518,University of Victoria - Vikes Recreation Total,Vikes Recreation Total,8652,UNIVERSITY OF VICTORIA,108162470,BC,646380139.3,300.0
357087,UNIVERSITY OF VICTORIA - ENVIRONMENTAL LAW CENTRE,ENVIRONMENTAL LAW CENTRE,8652,UNIVERSITY OF VICTORIA,108162470,BC,646380139.3,0.0
405142,Hamilton Health Sciences - McMaster Childrens Health Ctr,McMaster Childrens Health Ctr,57294,HAMILTON HEALTH SCIENCES CORPORATION,867435497,ON,634766418.0,1000000.0
390842,Hamilton Health Sciences Foundation - Jurvanski Hospital and,Jurvanski Hospital and,57294,HAMILTON HEALTH SCIENCES CORPORATION,867435497,ON,634766418.0,30000.0
424054,SINAI HEALTH FOUNDATION (MOUNT SINAI HOSPITAL),MOUNT SINAI HOSPITAL,17975,SINAI HEALTH FOUNDATION,119048106,ON,626137806.0,5000.0
191558,INUVIALUIT REGIONAL CORPORATION - INUVIALUIT CULTURAL RESOURCE CENTRE,INUVIALUIT CULTURAL RESOURCE CENTRE,98184,Inuvialuit Regional Corporation,102520228,NT,621528034.84,43009.0
231655,Inuvialuit Regional Corporation (Inuvialuit Land Administration),Inuvialuit Land Administration,98184,Inuvialuit Regional Corporation,102520228,NT,621528034.84,5000.0
406934,ONION LAKE CREE NATION - EDMONTON URBAN LIASON OFFICE,EDMONTON URBAN LIASON OFFICE,107296,Onion Lake Cree Nation,126869668,SK,615638301.96,117.0
435982,MCMASTER UNIVERSITY - ASSIST PROGRAM,ASSIST PROGRAM,17577,MCMASTER UNIVERSITY,119035988,ON,606821748.4,30680.0
379038,MCMASTER UNIVERSITY (DR MACDONALD),DR MACDONALD,17577,MCMASTER UNIVERSITY,119035988,ON,606821748.4,22500.0
374073,McMaster University - Lambda Scholarship Foundation Canada,Lambda Scholarship Foundation Canada,17577,MCMASTER UNIVERSITY,119035988,ON,606821748.4,1000.0
230511,Dalhousie University - Dalhousie University,Dalhousie University,64664,DALHOUSIE UNIVERSITY,886806561,NS,575772842.2099999,28212783.0
411192,CATHOLIC SOCIAL SERVICES - GOLDA,GOLDA,32957,CATHOLIC SOCIAL SERVICES,133696559,AB,602765561.1400001,12890.0
370017,CATHOLIC SOCIAL SERVICES - KAIROS HOUSE,KAIROS HOUSE,32957,CATHOLIC SOCIAL SERVICES,133696559,AB,602765561.1400001,260.0
336981,City of Edmonton - Community Recreation Facilities,Community Recreation Facilities,108457,CITY OF EDMONTON,119326270,AB,592776842.69,457063.0
391772,City of Edmonton - Clareview Office,Clareview Office,108457,CITY OF EDMONTON,119326270,AB,592776842.69,25000.0
359950,CITY OF EDMONTON (ROOT FOR TREES),ROOT FOR TREES,108457,CITY OF EDMONTON,119326270,AB,592776842.69,22738.0
373819,City of Edmonton (Light the Bridge),Light the Bridge,108457,CITY OF EDMONTON,119326270,AB,592776842.69,5000.0
379687,City of Edmonton (Charlesworth Park Project),Charlesworth Park Project,108457,CITY OF EDMONTON,119326270,AB,592776842.69,1000.0
317633,City of Edmonton (Designation Only),Designation Only,108457,CITY OF EDMONTON,119326270,AB,592776842.69,1000.0
352543,City of Edmonton (Designations Only),Designations Only,108457,CITY OF EDMONTON,119326270,AB,592776842.69,626.0
420283,City of Edmonton - ACT Aquatic & Rec Ctre Total,ACT Aquatic & Rec Ctre Total,108457,CITY OF EDMONTON,119326270,AB,592776842.69,155.0
348797,City of Edmonton - Hardisty Fitness Centre Total,Hardisty Fitness Centre Total,108457,CITY OF EDMONTON,119326270,AB,592776842.69,133.0
231761,University of Manitoba - University of Manitoba,University of Manitoba,24194,THE UNIVERSITY OF MANITOBA,119260669,MB,552735247.18,28145825.0
179430,DALHOUSIE UNIVERSITY - FINANCIAL SERVICES,FINANCIAL SERVICES,64664,DALHOUSIE UNIVERSITY,886806561,NS,575772842.2099999,2421000.0
121339,Dalhousie University - Faculty of Management,Faculty of Management,64664,DALHOUSIE UNIVERSITY,886806561,NS,575772842.2099999,2162666.0
111710,DALHOUSIE UNIVERSITY - IMHOTEP'S LEGACY ACADEMY,IMHOTEP'S LEGACY ACADEMY,64664,DALHOUSIE UNIVERSITY,886806561,NS,575772842.2099999,1548541.0
165089,Dalhousie University - Department of Oceanography,Department of Oceanography,64664,DALHOUSIE UNIVERSITY,886806561,NS,575772842.2099999,555320.9
146429,DALHOUSIE UNIVERSITY - FINANCE DEPARTMENT,FINANCE DEPARTMENT,64664,DALHOUSIE UNIVERSITY,886806561,NS,575772842.2099999,451000.0
163276,DALHOUSIE UNIVERSITY - DALHOUSIE ART GALLERY,DALHOUSIE ART GALLERY,64664,DALHOUSIE UNIVERSITY,886806561,NS,575772842.2099999,150580.0
146531,Dalhousie University - Ocean Tracking Network,Ocean Tracking Network,64664,DALHOUSIE UNIVERSITY,886806561,NS,575772842.2099999,148322.0
399651,Dalhousie University - Office of Advancement,Office of Advancement,64664,DALHOUSIE UNIVERSITY,886806561,NS,575772842.2099999,107000.0
157137,Dalhousie University (Dr. Alana Westwood),Dr. Alana Westwood,64664,DALHOUSIE UNIVERSITY,886806561,NS,575772842.2099999,56406.5
432741,DALHOUSIE UNIVERSITY - AJLB 7515,AJLB 7515,64664,DALHOUSIE UNIVERSITY,886806561,NS,575772842.2099999,17500.0
396860,Dalhousie University - Dept of Athletics Total,Dept of Athletics Total,64664,DALHOUSIE UNIVERSITY,886806561,NS,575772842.2099999,250.0
271453,Tlicho Government (Department of Culture and Lands Protection),Department of Culture and Lands Protection,107571,TLICHO GOVERNMENT,833160146,NT,573412072.18,25000.0
231762,Université Laval - Université Laval,Université Laval,24870,UNIVERSITÉ LAVAL,119278950,QC,527951298.17999995,44361668.0
118611,University of Waterloo - University of Waterloo,University of Waterloo,24195,UNIVERSITY OF WATERLOO,119260685,ON,536954350.79,34859769.0
397433,Watch Tower Bible and Tract Society Of Canada (Ontario),Ontario,25212,Watch Tower Bible and Tract Society of Canada,119288918,ON,561706805.0,14063.0
111228,UNIVERSITY OF MANITOBA - NATIONAL CENTRE FOR TRUTH AND RECONCILIATION,NATIONAL CENTRE FOR TRUTH AND RECONCILIATION,24194,THE UNIVERSITY OF MANITOBA,119260669,MB,552735247.18,2708820.0
262022,"University of Manitoba (Johnson, Derek S.)","Johnson, Derek S.",24194,THE UNIVERSITY OF MANITOBA,119260669,MB,552735247.18,2512020.0
118624,"University of Manitoba (Thompson, Shirley J.)","Thompson, Shirley J.",24194,THE UNIVERSITY OF MANITOBA,119260669,MB,552735247.18,2500000.0
292131,UNIVERSITY OF MANITOBA - OFFICE OF THE VICE-PRESIDENT (RESEARCH AND INTERNATIONAL),OFFICE OF THE VICE-PRESIDENT (RESEARCH AND INTERNATIONAL),24194,THE UNIVERSITY OF MANITOBA,119260669,MB,552735247.18,1215262.0
296470,UNIVERSITY OF MANITOBA - ARCHIVES AND SPECIAL COLLECTIONS,ARCHIVES AND SPECIAL COLLECTIONS,24194,THE UNIVERSITY OF MANITOBA,119260669,MB,552735247.18,400000.0
199665,UNIVERSITY OF MANITOBA - DEPARTMENT OF ANTHROPOLOGY,DEPARTMENT OF ANTHROPOLOGY,24194,THE UNIVERSITY OF MANITOBA,119260669,MB,552735247.18,49900.0
296620,UNIVERSITY OF MANITOBA - OFFICE OF RESEARCH SERVICES,OFFICE OF RESEARCH SERVICES,24194,THE UNIVERSITY OF MANITOBA,119260669,MB,552735247.18,45000.0
250664,University of Manitoba (John A. Sinclair),John A. Sinclair,24194,THE UNIVERSITY OF MANITOBA,119260669,MB,552735247.18,28441.42
351655,City of Hamilton - Hamilton Water,Hamilton Water,102332,City of Hamilton,889323218,ON,550547430.6800001,65000.0
331087,City of Hamilton - Recreation Division,Recreation Division,102332,City of Hamilton,889323218,ON,550547430.6800001,29578.0
379278,City of Hamilton - Community Services,Community Services,102332,City of Hamilton,889323218,ON,550547430.6800001,29161.0
425729,CITY OF HAMILTON (WOODLANDS PARK),WOODLANDS PARK,102332,City of Hamilton,889323218,ON,550547430.6800001,10000.0
402068,City of Hamilton - Emergency Fire Services,Emergency Fire Services,102332,City of Hamilton,889323218,ON,550547430.6800001,5000.0
407480,City of Hamilton - Neighbourhood Action Strategy,Neighbourhood Action Strategy,102332,City of Hamilton,889323218,ON,550547430.6800001,5000.0
354513,City of Hamilton - Hamilton Board of Education,Hamilton Board of Education,102332,City of Hamilton,889323218,ON,550547430.6800001,2500.0
376816,City of Hamilton - City in Bloom,City in Bloom,102332,City of Hamilton,889323218,ON,550547430.6800001,1000.0
360427,CITY OF HAMILTON (GALA NEIGHBOURHOOD SUPPORT),GALA NEIGHBOURHOOD SUPPORT,102332,City of Hamilton,889323218,ON,550547430.6800001,500.0
390733,CITY OF HAMILTON - FIELDCOTE MEM. GARDENS & MUSEUM,FIELDCOTE MEM. GARDENS & MUSEUM,102332,City of Hamilton,889323218,ON,550547430.6800001,314.0
412790,City of Hamilton - Fieldcote Museum,Fieldcote Museum,102332,City of Hamilton,889323218,ON,550547430.6800001,40.0
341557,City of Hamilton - Ancaster Senior Arch. Centre,Ancaster Senior Arch. Centre,102332,City of Hamilton,889323218,ON,550547430.6800001,40.0
307930,UNIVERSITY OF WATERLOO - OFFICE OF RESEARCH,OFFICE OF RESEARCH,24195,UNIVERSITY OF WATERLOO,119260685,ON,536954350.79,121000.0
192320,UNIVERSITY OF WATERLOO - ALTERNATIVES JOURNAL,ALTERNATIVES JOURNAL,24195,UNIVERSITY OF WATERLOO,119260685,ON,536954350.79,109179.82
252531,University of Waterloo (2),2,24195,UNIVERSITY OF WATERLOO,119260685,ON,536954350.79,48875.0
169819,University of Waterloo (Dr. Felicitas Egunyu),Dr. Felicitas Egunyu,24195,UNIVERSITY OF WATERLOO,119260685,ON,536954350.79,32400.0
243779,University of Waterloo - School of Pharmacy,School of Pharmacy,24195,UNIVERSITY OF WATERLOO,119260685,ON,536954350.79,28392.0
148316,University of Waterloo (AFSA),AFSA,24195,UNIVERSITY OF WATERLOO,119260685,ON,536954350.79,24270.0
394458,University of Waterloo - Mining Awards,Mining Awards,24195,UNIVERSITY OF WATERLOO,119260685,ON,536954350.79,22000.0
189316,"University of Waterloo (Burch, Sarah L.M.)","Burch, Sarah L.M.",24195,UNIVERSITY OF WATERLOO,119260685,ON,536954350.79,20000.0
339132,University of Waterloo (Bursary),Bursary,24195,UNIVERSITY OF WATERLOO,119260685,ON,536954350.79,3000.0
259249,UNIVERSITÉ LAVAL - CENTRE D’ÉTUDES NORDIQUES (CEN),CENTRE D’ÉTUDES NORDIQUES (CEN),24870,UNIVERSITÉ LAVAL,119278950,QC,527951298.17999995,1525270.0
203431,Metis Nation of Ontario - Region 2,Region 2,98015,Métis Nation of Ontario,139398374,ON,528175017.18999994,592228.0
166285,METIS NATION OF ONTARIO (MNO),MNO,98015,Métis Nation of Ontario,139398374,ON,528175017.18999994,298002.38
350340,Université de Laval - Chaire de la famille,Chaire de la famille,24870,UNIVERSITÉ LAVAL,119278950,QC,527951298.17999995,420000.0
333632,Fondation Université Laval - chaire recheche protection juri,chaire recheche protection juri,24870,UNIVERSITÉ LAVAL,119278950,QC,527951298.17999995,400000.0
169832,Métis Nation of Ontario - Region 3,Region 3,98015,Métis Nation of Ontario,139398374,ON,528175017.18999994,133000.0
437343,Métis Nation of Ontario - OM for/pour Métis Nation of Ontario Youth Council,OM for/pour Métis Nation of Ontario Youth Council,98015,Métis Nation of Ontario,139398374,ON,528175017.18999994,131700.0
255703,Université Laval - INAF,INAF,24870,UNIVERSITÉ LAVAL,119278950,QC,527951298.17999995,315000.0
440829,Metis Nation of Ontario - Timmins,Timmins,98015,Métis Nation of Ontario,139398374,ON,528175017.18999994,66500.0
387472,Metis Nation of Ontario - Region 4,Region 4,98015,Métis Nation of Ontario,139398374,ON,528175017.18999994,35000.0
217243,UNIVERSITÉ LAVAL - RENEWABLE MATERIALS RESEARCH CENTRE,RENEWABLE MATERIALS RESEARCH CENTRE,24870,UNIVERSITÉ LAVAL,119278950,QC,527951298.17999995,250000.0
244075,Métis Nation of Ontario - Region 7,Region 7,98015,Métis Nation of Ontario,139398374,ON,528175017.18999994,25000.0
169821,Métis Nation of Ontario - Region 7 (paid to Metis Nation of Ontario Secretariat),Region 7 (paid to Metis Nation of Ontario Secretariat),98015,Métis Nation of Ontario,139398374,ON,528175017.18999994,20000.0
256790,Métis Nation of Ontario – Region 9,Region 9,98015,Métis Nation of Ontario,139398374,ON,528175017.18999994,5000.0
268072,Métis Nation of Ontario - Region 7 (Metis Nation of Ontario Secretariat),Region 7 (Metis Nation of Ontario Secretariat),98015,Métis Nation of Ontario,139398374,ON,528175017.18999994,5000.0
